"LAND SQUARE FEET","TAX CLASS AT TIME OF SALE","COMMERCIAL UNITS","BLOCK","ZIP CODE","RESIDENTIAL UNITS","TOTAL UNITS","BUILDING CLASS CATEGORY","BUILDING CLASS AT PRESENT","NEIGHBORHOOD","SALE PRICE"
-0.123919192071573,-0.624811711742519,-0.24151206480613,1.0615728037064,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,5,10,3
-0.117871520048649,-0.624811711742519,-0.24151206480613,0.29389656798469,0.205286287721024,-0.224181400531743,-0.237402954192556,1,1,5,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,-0.798348664457592,0.559452061004692,-0.224181400531743,-0.237402954192556,4,72,30,2
-0.114345180676681,-0.624811711742519,-0.24151206480613,0.72759600997943,0.146258658840413,-0.224181400531743,-0.237402954192556,1,2,33,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.323254915634721,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.45387793887301,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,13,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-1.57355113778441,-0.444017629965701,0.00131442727351636,0.00127493077969798,9,19,21,1
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.176493282334983,-0.089851856682033,-0.015880350551325,-0.0315813817153958,3,14,20,3
0.00391061016224594,-0.624811711742519,-0.24151206480613,-0.189664198143934,-0.148879485562644,-0.015880350551325,-0.0315813817153958,3,14,34,2
-0.128150799317934,-0.624811711742519,-0.24151206480613,0.999481343464201,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,12,10,3
-0.129772915429039,-0.624811711742519,-0.24151206480613,-1.75135850120525,-0.739155774368758,-0.015880350551325,-0.0315813817153958,3,14,19,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.5733569608542,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.117871520048649,-0.624811711742519,-0.24151206480613,-0.916886906738149,-0.325962372204479,-0.120030875541534,-0.134492167953976,2,11,3,1
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.42189142905127,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.323254915634721,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.148568304281625,-0.624811711742519,-0.24151206480613,-1.18406834171972,-0.325962372204479,-0.120030875541534,-0.134492167953976,2,11,14,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.53008109462479,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,3
-0.128450538164551,-0.624811711742519,-0.24151206480613,0.013544217194165,-0.089851856682033,-0.120030875541534,-0.134492167953976,2,10,20,3
-0.0619437776092456,0.649274160489372,2.19453425114677,0.291074228882772,0.323341545482247,-0.015880350551325,0.174240190761764,13,87,5,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.5733569608542,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,3
-0.131095292693527,3.19744590495315,-0.24151206480613,-0.116283381494065,-0.148879485562644,-0.224181400531743,-0.237402954192556,28,1,29,3
-0.136314274964038,-0.624811711742519,-0.24151206480613,0.404908572660133,0.323341545482247,-0.120030875541534,-0.134492167953976,2,13,2,3
-0.122720236685104,-0.624811711742519,-0.24151206480613,-0.882078057814494,0.205286287721024,-0.120030875541534,-0.134492167953976,2,11,3,3
-0.13502716109327,-0.624811711742519,-0.24151206480613,0.158424291092624,0.323341545482247,-0.120030875541534,-0.134492167953976,2,12,26,3
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.164263146226672,-0.148879485562644,-0.120030875541534,-0.134492167953976,2,10,20,3
-0.11346359583369,-0.624811711742519,-0.24151206480613,1.06063202400576,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,12,10,3
-0.131095292693527,-0.624811711742519,-0.24151206480613,-0.245170200481656,-0.207907114443256,-0.015880350551325,-0.0315813817153958,3,14,24,1
-0.139470348701949,-0.624811711742519,-0.24151206480613,0.739826146087741,0.382369174362858,-0.224181400531743,-0.237402954192556,1,5,33,3
-0.12104522548342,-0.624811711742519,-0.24151206480613,0.56860424057138,0.323341545482247,-0.120030875541534,-0.134492167953976,2,12,2,3
-0.105970124668259,-0.624811711742519,-0.24151206480613,1.22056457311445,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,2,31,3
-0.137724810712825,-0.624811711742519,-0.24151206480613,-1.88777155779796,-0.503045258846313,-0.120030875541534,-0.134492167953976,2,11,22,3
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.16035467227353,0.0872310299598012,0.00131442727351636,0.00127493077969798,1,8,31,1
-0.127040002415764,-0.624811711742519,-0.24151206480613,1.04463876909489,-0.148879485562644,-0.224181400531743,-0.237402954192556,1,1,29,2
-0.137495598653648,-0.624811711742519,-0.24151206480613,-0.0447841242454746,-0.148879485562644,-0.015880350551325,-0.0315813817153958,3,14,29,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.3748524440193,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.0965270077806386,-0.148879485562644,-0.328331925521952,-0.340313740431136,6,38,29,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.58479167241246,0.559452061004692,0.00131442727351636,0.00127493077969798,10,24,30,1
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.24690640473235,0.0872310299598012,-0.224181400531743,-0.237402954192556,4,72,31,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.34756983270076,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,18,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-1.66574754844707,-0.680128145488147,0.00131442727351636,0.00127493077969798,10,24,15,1
-0.0848120884364543,-0.624811711742519,-0.24151206480613,-0.943228738356051,-0.325962372204479,-0.015880350551325,-0.0315813817153958,3,14,3,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.42471376815319,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.35039217180268,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,3
-0.118753104891641,3.19744590495315,2.19453425114677,-0.0588958197550648,-0.148879485562644,-0.328331925521952,-0.134492167953976,17,52,27,3
-0.133881100797381,-0.624811711742519,-0.24151206480613,1.05875046460448,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,12,10,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.8726702608081,0.205286287721024,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.127568953321559,-0.624811711742519,-0.24151206480613,-0.558449840794558,0.559452061004692,-0.328331925521952,-0.340313740431136,6,38,6,2
-0.137707179015966,-0.624811711742519,-0.24151206480613,-1.73536524629438,-0.444017629965701,-0.120030875541534,-0.134492167953976,2,13,19,1
-0.133299254801006,-0.624811711742519,-0.24151206480613,-0.356182205157098,-0.089851856682033,-0.120030875541534,-0.134492167953976,2,10,24,3
-0.127022370718904,-0.624811711742519,-0.24151206480613,0.656096752730839,0.146258658840413,-0.120030875541534,-0.134492167953976,2,10,2,1
-0.0803865325246352,-0.624811711742519,-0.24151206480613,-0.00433059711798263,-0.148879485562644,-0.120030875541534,-0.134492167953976,2,10,20,2
-0.102443785296291,0.649274160489372,-0.24151206480613,-1.48041394742112,-0.503045258846313,0.817323849370347,0.791704908193244,7,18,21,1
-0.128450538164551,-0.624811711742519,-0.24151206480613,-1.25368603956704,-0.38499000108509,-0.328331925521952,-0.340313740431136,2,88,11,3
-0.00677301732658689,3.19744590495315,0.97651109317032,1.42095064935063,-0.0308242278014216,0.00131442727351636,-0.237402954192556,32,77,28,3
-0.0848120884364543,-0.624811711742519,-0.24151206480613,1.19045962269399,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,1,31,3
-0.137707179015966,-0.624811711742519,-0.24151206480613,-1.32048139831243,-0.621100516607536,-0.120030875541534,-0.134492167953976,2,11,15,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.0458989334667938,3.19744590495315,0.97651109317032,0.387974538048625,0.323341545482247,-0.328331925521952,-0.237402954192556,21,40,5,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.4106020726436,-0.0308242278014216,-0.224181400531743,-0.237402954192556,12,73,28,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.15094687526714,0.0872310299598012,0.00131442727351636,0.00127493077969798,1,8,31,3
-0.106851709511251,-0.624811711742519,-0.24151206480613,0.197937038519477,0.323341545482247,-0.120030875541534,-0.134492167953976,2,11,25,3
-0.141497993840831,-0.624811711742519,-0.24151206480613,-0.457786412826148,0.500424432124081,-0.120030875541534,-0.134492167953976,2,10,6,3
-0.0926052984485023,-0.624811711742519,-0.24151206480613,0.570485799972658,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,2,2
-0.0848120884364543,-0.624811711742519,-0.24151206480613,1.06439514280832,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,12,10,2
-0.131553716811882,-0.624811711742519,-0.24151206480613,0.276021753672543,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,5,3
-0.12749842653412,-0.624811711742519,-0.24151206480613,1.18763728359207,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,10,31,3
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,0.483934067513839,0.323341545482247,-0.224181400531743,-0.237402954192556,4,72,2,2
-0.124395247886789,-0.624811711742519,-0.24151206480613,0.773694215310758,0.382369174362858,-0.120030875541534,-0.134492167953976,2,11,33,3
-0.12104522548342,0.649274160489372,-0.24151206480613,-0.298794643418098,-0.089851856682033,0.0882701744388841,0.0713294045231841,7,17,34,2
-0.127551321624699,-0.624811711742519,-0.24151206480613,0.790628249922266,0.146258658840413,-0.224181400531743,-0.237402954192556,1,1,33,3
-0.0301538281709593,3.19744590495315,9.50267319900547,-1.04577372572574,-0.621100516607536,-0.328331925521952,0.482972549477504,16,64,14,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,-0.592317910017575,0.559452061004692,-0.224181400531743,-0.237402954192556,4,72,30,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.35791840940779,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.4106020726436,-0.0308242278014216,-0.224181400531743,-0.237402954192556,12,73,28,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.16317701137545,0.0872310299598012,0.00131442727351636,0.00127493077969798,1,8,31,1
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.16223623167481,0.0872310299598012,0.00131442727351636,0.00127493077969798,1,8,31,2
-0.135168214668149,-0.624811711742519,-0.24151206480613,1.20551209790422,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,10,31,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.40966129294296,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.0759962400065358,-0.624811711742519,-0.24151206480613,0.117029984264493,0.323341545482247,-0.224181400531743,-0.237402954192556,1,1,25,3
-0.139787719245426,-0.624811711742519,-0.24151206480613,0.361632706430723,0.205286287721024,-0.120030875541534,-0.134492167953976,2,13,35,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.54137045103246,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.11125963372621,-0.624811711742519,-0.24151206480613,1.2864191521592,0.0282034010791898,-0.224181400531743,-0.237402954192556,1,1,7,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.5423112307331,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.115738084728609,-0.624811711742519,-0.24151206480613,0.391737656851183,0.323341545482247,-0.015880350551325,-0.0315813817153958,3,14,35,1
-0.128891330586047,-0.624811711742519,-0.24151206480613,1.12930894215243,0.0872310299598012,-0.328331925521952,-0.340313740431136,5,90,10,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.316669457730246,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.128891330586047,-0.624811711742519,-0.24151206480613,-1.44936821730002,0.618479689885304,-0.120030875541534,-0.134492167953976,2,10,16,1
-0.0845123495898371,-0.624811711742519,-0.24151206480613,0.602472309794396,0.146258658840413,-0.120030875541534,-0.134492167953976,2,12,2,3
-0.122614446503945,-0.624811711742519,-0.24151206480613,0.512157458533019,0.146258658840413,-0.015880350551325,-0.0315813817153958,3,14,35,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.4849236689941,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.49809458480305,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.51502861941456,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,0.0558793037229356,0.205286287721024,-0.224181400531743,-0.237402954192556,12,73,5,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.317610237430885,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.152976228496584,-0.624811711742519,-0.24151206480613,-1.16054884920374,-0.38499000108509,-0.015880350551325,-0.0315813817153958,3,14,1,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.97333368877651,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,18,2
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.75695435762946,0.559452061004692,-0.328331925521952,-0.340313740431136,6,38,30,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.37579322371994,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.137971654468863,3.19744590495315,0.97651109317032,-1.40797391047189,-0.38499000108509,-0.328331925521952,-0.237402954192556,29,60,23,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.42659532755446,-0.0308242278014216,0.00131442727351636,0.00127493077969798,9,19,28,2
-0.0909831823373973,3.19744590495315,2.19453425114677,-0.486950583545968,0.500424432124081,-0.328331925521952,-0.134492167953976,17,52,30,2
-0.0848120884364543,-0.624811711742519,-0.24151206480613,1.04557954879553,-0.148879485562644,-0.224181400531743,-0.237402954192556,1,1,29,3
-0.0902955461598636,-0.624811711742519,-0.24151206480613,1.20457131820358,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,10,31,2
-0.107750926051102,-0.624811711742519,-0.24151206480613,-1.55003164526843,-0.444017629965701,-0.224181400531743,-0.237402954192556,1,1,21,3
-0.0848120884364543,0.649274160489372,4.63058056709967,-0.919709245840067,-0.325962372204479,0.192420699429093,0.585883335716084,13,87,3,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,0.0342413706082306,-0.089851856682033,0.00131442727351636,0.00127493077969798,10,24,27,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.0848120884364543,3.19744590495315,-0.24151206480613,0.930804425317528,0.677507318765915,-0.328331925521952,-0.340313740431136,21,45,2,1
-0.148109880163269,-0.624811711742519,-0.24151206480613,1.00324446226676,-0.148879485562644,-0.328331925521952,-0.340313740431136,5,88,29,2
-0.0195748100550571,0.649274160489372,-0.24151206480613,1.40872051324232,-0.0308242278014216,2.69203329919411,2.64409906048768,8,22,18,1
-0.123302082681479,-0.624811711742519,-0.24151206480613,0.976902630648857,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,5,10,3
-0.102443785296291,-0.624811711742519,-0.24151206480613,-0.848209988591477,0.382369174362858,-0.224181400531743,-0.237402954192556,1,1,36,3
-0.0892200126514136,-0.624811711742519,-0.24151206480613,0.72665523027879,0.146258658840413,-0.224181400531743,-0.237402954192556,1,1,33,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.12742738275115,0.0872310299598012,-0.224181400531743,-0.237402954192556,4,72,10,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.42847688695574,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.322314135934082,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.128662118526869,0.649274160489372,-0.24151206480613,0.990073546457807,-0.148879485562644,0.0882701744388841,0.0713294045231841,7,17,29,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.201894334252246,-0.148879485562644,-0.120030875541534,-0.134492167953976,2,10,20,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.328899593838557,-0.089851856682033,0.00131442727351636,0.00127493077969798,10,24,24,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.316669457730246,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.0919352939678285,-0.624811711742519,-0.24151206480613,0.530032272845167,0.146258658840413,-0.224181400531743,-0.237402954192556,1,1,35,3
-0.126687368478567,-0.624811711742519,-0.24151206480613,1.26572199874514,0.0282034010791898,-0.224181400531743,-0.237402954192556,1,5,7,3
-0.128891330586047,-0.624811711742519,-0.24151206480613,1.01453381867443,-0.148879485562644,-0.120030875541534,-0.134492167953976,2,10,29,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.5733569608542,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.323254915634721,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.127568953321559,-0.624811711742519,-0.24151206480613,-0.552805162590722,0.559452061004692,-0.224181400531743,-0.237402954192556,1,1,6,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.317610237430885,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.939465619553494,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
-0.128891330586047,0.649274160489372,-0.24151206480613,-0.506706957259394,0.500424432124081,0.0882701744388841,0.0713294045231841,7,17,30,1
-0.118947053557099,-0.624811711742519,-0.24151206480613,0.558255663864347,0.146258658840413,-0.120030875541534,-0.134492167953976,2,10,35,3
-0.127568953321559,-0.624811711742519,-0.24151206480613,-0.448378615819755,-0.089851856682033,-0.120030875541534,-0.134492167953976,2,11,34,3
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.241407081679098,-0.207907114443256,-0.120030875541534,-0.134492167953976,2,11,24,3
-0.142009313049766,-0.624811711742519,-0.24151206480613,0.691846381355134,0.146258658840413,-0.224181400531743,-0.237402954192556,1,5,33,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.37203010491738,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.0892200126514136,-0.624811711742519,-0.24151206480613,0.983488088553332,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,2,10,3
-0.148145143556989,-0.624811711742519,-0.24151206480613,-0.120987279997262,-0.148879485562644,-0.015880350551325,-0.0315813817153958,3,14,29,3
-0.134762685640373,-0.624811711742519,-0.24151206480613,-0.452141734622312,0.500424432124081,-0.120030875541534,-0.134492167953976,2,11,6,3
-0.0935926734726532,3.19744590495315,-0.24151206480613,-1.79933826593786,-0.444017629965701,-0.328331925521952,-0.340313740431136,23,89,21,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.316669457730246,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.97333368877651,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,18,2
-0.0213379797410408,3.19744590495315,5.84860372507612,-1.7908712486321,-0.503045258846313,-0.328331925521952,0.174240190761764,17,52,21,2
-0.133457940072745,-0.624811711742519,-0.24151206480613,-0.158618468022836,-0.148879485562644,-0.015880350551325,-0.0315813817153958,3,14,20,3
-0.10582907109338,0.649274160489372,-0.24151206480613,-1.24521902226128,-0.207907114443256,0.817323849370347,0.791704908193244,7,15,11,2
-0.140299038454362,-0.624811711742519,-0.24151206480613,1.1189603654454,0.0872310299598012,-0.120030875541534,-0.134492167953976,2,10,10,3
-0.117959678532948,-0.624811711742519,-0.24151206480613,1.38426024102569,-0.0308242278014216,-0.328331925521952,-0.340313740431136,5,88,28,2
-0.122720236685104,-0.624811711742519,-0.24151206480613,0.361632706430723,0.205286287721024,-0.328331925521952,-0.340313740431136,5,88,35,2
-0.124783145217705,-0.624811711742519,-0.24151206480613,-0.385346375876918,0.500424432124081,-0.015880350551325,-0.0315813817153958,3,14,30,1
-0.141233518387933,-0.624811711742519,-0.24151206480613,0.747352383692856,0.382369174362858,-0.120030875541534,-0.134492167953976,2,10,33,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.316669457730246,-0.089851856682033,-0.224181400531743,-0.237402954192556,12,73,24,2
-0.141497993840831,-0.624811711742519,-0.24151206480613,0.40961247116333,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,2,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.5733569608542,0.44139680324347,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.126228944360212,-0.624811711742519,-0.24151206480613,0.469822372004248,0.323341545482247,-0.224181400531743,-0.237402954192556,1,5,2,1
-0.120251799124727,-0.624811711742519,-0.24151206480613,0.443480540386347,0.323341545482247,-0.328331925521952,-0.340313740431136,6,94,2,3
-0.131465558327583,-0.624811711742519,-0.24151206480613,-0.938524839852854,-0.325962372204479,-0.224181400531743,-0.237402954192556,1,1,3,2
-0.141233518387933,-0.624811711742519,-0.24151206480613,1.0041852419674,-0.148879485562644,-0.120030875541534,-0.134492167953976,2,12,29,3
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.06909904131151,0.0872310299598012,-0.224181400531743,-0.237402954192556,4,72,10,2
0.110229742227064,3.19744590495315,0.97651109317032,-1.8219169787532,-0.739155774368758,-0.328331925521952,-0.237402954192556,21,48,22,2
-0.038088091757886,3.19744590495315,-0.24151206480613,0.45288833739274,0.323341545482247,-0.328331925521952,-0.340313740431136,16,89,2,2
-0.074991233285525,-0.624811711742519,-0.24151206480613,0.113266865461936,0.323341545482247,-0.224181400531743,-0.237402954192556,1,9,25,2
-0.0142853009971059,-0.624811711742519,-0.24151206480613,0.164068969296461,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,26,3
-0.117871520048649,-0.624811711742519,-0.24151206480613,1.18105182568759,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,2,31,3
-0.139470348701949,-0.624811711742519,-0.24151206480613,0.426546505774838,0.323341545482247,-0.224181400531743,-0.237402954192556,1,1,2,3
-0.137707179015966,-0.624811711742519,-0.24151206480613,-0.475661227138296,0.500424432124081,-0.224181400531743,-0.237402954192556,1,4,30,3
0.00334639586273115,3.19744590495315,0.97651109317032,-1.41926326687956,0.618479689885304,-0.328331925521952,-0.237402954192556,19,33,16,2
-0.132417669958014,0.649274160489372,-0.24151206480613,-1.43619730149107,-0.266934743323867,0.817323849370347,0.791704908193244,7,18,21,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.35791840940779,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-1.71372731317968,-0.739155774368758,0.00131442727351636,0.00127493077969798,10,24,19,2
-0.134180839643998,-0.624811711742519,-0.24151206480613,0.731359128781987,0.146258658840413,-0.015880350551325,-0.0315813817153958,3,14,33,3
-0.116549142784161,-0.624811711742519,-0.24151206480613,0.178180664806051,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,26,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-1.42584872478404,0.618479689885304,0.00131442727351636,0.00127493077969798,9,19,16,2
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,-0.599844147622689,0.559452061004692,-0.224181400531743,-0.237402954192556,4,72,30,2
-0.12095706699912,-0.624811711742519,-0.24151206480613,-1.24521902226128,-0.207907114443256,-0.015880350551325,-0.0315813817153958,3,14,11,3
-0.122614446503945,-0.624811711742519,-0.24151206480613,0.374803622239674,0.205286287721024,-0.224181400531743,-0.237402954192556,1,1,35,2
-0.146170393508687,-0.624811711742519,-0.24151206480613,0.266613956666149,0.323341545482247,-0.224181400531743,-0.237402954192556,1,5,5,3
-0.126898948840885,-0.624811711742519,-0.24151206480613,0.722892111476233,0.146258658840413,-0.120030875541534,-0.134492167953976,2,11,33,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-1.0401290475219,0.264313916601635,0.00131442727351636,0.00127493077969798,10,24,14,2
-0.128891330586047,-0.624811711742519,-0.24151206480613,-0.201894334252246,-0.148879485562644,-0.328331925521952,-0.340313740431136,6,38,20,3
-0.138412446890359,-0.624811711742519,-0.24151206480613,-0.271512032099557,-0.089851856682033,-0.120030875541534,-0.134492167953976,2,13,34,3
-0.00677301732658689,-0.624811711742519,-0.000460626020408604,1.16317701137545,0.0872310299598012,0.00131442727351636,0.00127493077969798,1,8,31,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.905597550330477,0.264313916601635,-0.224181400531743,-0.237402954192556,11,71,3,2
-0.128891330586047,3.19744590495315,2.19453425114677,-0.234821623774623,-0.089851856682033,-0.328331925521952,-0.134492167953976,17,52,24,2
-0.110818841304714,-0.624811711742519,-0.24151206480613,1.18199260538823,0.0872310299598012,-0.224181400531743,-0.237402954192556,1,2,31,3
-0.129349754704403,-0.624811711742519,-0.24151206480613,0.417138708768445,0.323341545482247,-0.120030875541534,-0.134492167953976,2,10,2,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.41906908994935,-0.0308242278014216,-0.224181400531743,-0.237402954192556,12,73,28,2
-0.153223072252622,-0.624811711742519,-0.24151206480613,0.447243659188904,0.323341545482247,-0.224181400531743,-0.237402954192556,1,5,2,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.276215930602754,-0.148879485562644,0.00131442727351636,0.00127493077969798,9,19,34,2
-0.0627724673616579,-0.624811711742519,-0.24151206480613,-1.38821753675846,-0.621100516607536,-0.328331925521952,-0.340313740431136,5,88,23,2
0.0141017309472318,3.19744590495315,-0.24151206480613,-0.95922199326692,-0.0308242278014216,-0.328331925521952,-0.340313740431136,21,45,18,2
-0.142097471534065,-0.624811711742519,-0.24151206480613,0.340935553016658,0.205286287721024,-0.015880350551325,-0.0315813817153958,3,14,35,3
-0.00677301732658689,0.649274160489372,-0.000460626020408604,1.37767478312122,-0.0308242278014216,0.00131442727351636,0.00127493077969798,10,24,28,3
-0.139893509426585,-0.624811711742519,-0.24151206480613,-1.32048139831243,-0.621100516607536,-0.224181400531743,-0.237402954192556,1,5,15,2
-0.00677301732658689,0.649274160489372,-0.000460626020408604,-0.937584060152215,-0.325962372204479,0.00131442727351636,0.00127493077969798,10,24,3,2
